Brent,Ingall,1/28/1956,Las Vegas,Nevada,9/9/2013
Annie,Ingles,6/11/1982,Colorado Springs,Colorado,14/03/2018
Sigvard,Ingleston,2-Jan-48,New York City,New York,12/30/2006
Noel,Ingon,6/10/1998,Las Vegas,Nevada,22/06/2014
Gaylor,Inkle,7/15/1945,Albuquerque,New Mexico,23/06/2009
Pate,Inkle,9/28/1925,Oklahoma City,Oklahoma,10/8/2001
Leonardo,Inkster,5/16/1950,San Jose,California,9/9/2003
Pedro,Inkster,25-Dec-75,New Orleans,Louisiana,12/10/2013
Lynnelle,Innocent,1/13/1947,Mobile,Alabama,3/9/2017
Judon,Innocenti,10/17/1929,Philadelphia,Pennsylvania,14/09/2015
Willis,Iorio,9/7/1968,Lehigh Acres,Florida,19/09/2008
Sibyl,Ipsly,5/10/1950,Jamaica,New York,1/26/2004
Anastasie,Iredell,12.11.1931,Glendale,Arizona,28/8/2003
Danila,Irvin,4/4/1950,San Jose,California,17/01/2008
Othella,Isacke,20-Sep-51,Johnstown,Pennsylvania,12/25/2002
Thain,Isakov,4/30/1995,Iowa City,Iowa,4/30/2014
Monro,Isakovitch,12/1/1980,Fairfield,Connecticut,3/1/2014
Jacinthe,Ishchenko,12/8/1974,Bloomington,Indiana,2/3/2016
Ashby,Issit,5/26/1975,New Haven,Connecticut,13/09/2007
Moses,Iston,20-Sep-62,Albuquerque,New Mexico,9/2/2005
Blythe,Ithell,4/29/1958,Jacksonville,Florida,3/6/2004
Beverlie,Ithell,17-Aug-27,Delray Beach,Florida,10/13/2007
Issie,Itshak,12/21/1976,Bakersfield,California,12/17/2009
Olivia,Itzik,6/18/1989,Stockton,California,8/22/2014
Dal,Ivanchin,7/26/1981,New Orleans,Louisiana,10/11/2001
Elenore,Ivanuschka,1/7/1955,Tulsa,Oklahoma,3/20/2013
Isidore,Ivanyushkin,6/15/1994,Birmingham,Alabama,3/27/2013
Janot,Ivchenko,5/21/1960,Mc Keesport,Pennsylvania,2/26/2014
Lyndsey,Iveson,9/27/1986,Arlington,Texas,1/24/2012
Howie,Ivimey,24.12.1955,Saint Louis,Missouri,22/10/2013
Erda,Ixer,28-May-41,New Brunswick,New Jersey,2/20/2002
Xenos,Izkovicz,10/17/1981,Columbus,Ohio,6/24/2015
Meggi,Izkovitz,12/5/1956,New York City,New York,2/23/2010
Mariquilla,Izzat,28-Feb-56,Winston Salem,North Carolina,2/23/2002
Viviana,Jaan,20.3.1988,Albuquerque,New Mexico,16/11/2003
Godart,Jackling,29-Dec-53,Syracuse,New York,3/29/2010
Jacintha,Jacks,5/21/1968,New York City,New York,3/7/2001
Quintin,Jacobsen,28.12.1962,Ann Arbor,Michigan,16/8/2005
Harley,Jacobsz,6/11/1939,Maple Plain,Minnesota,16/03/2010
Dorine,Jacquemard,5/27/1951,Anaheim,California,7/29/2008
Rosmunda,Jacquemet,12/20/1936,Pittsburgh,Pennsylvania,9/3/2002
Susanetta,Jacson,22.5.1952,Pocatello,Idaho,7/7/2011
Devi,Jacson,10/18/1941,Evansville,Indiana,7/25/2002
Korry,Jagels,27.1.1983,Virginia Beach,Virginia,3/1/2015
Corbet,Jager,20-Aug-85,Boise,Idaho,12/5/2006
Falkner,Jagiello,29-May-50,Canton,Ohio,7/19/2006
Leonidas,Jakeman,4/10/1943,Tulsa,Oklahoma,11/6/2004
Arch,Jakubovski,3/8/1933,Austin,Texas,2/28/2014
Hewe,Jales,3/9/1947,Columbia,South Carolina,6/14/2000
Skye,Jales,19-May-64,Charleston,South Carolina,1/6/2018
Pincus,Janauschek,8/22/1963,Bradenton,Florida,4/10/2013
Karie,Jancey,11/6/1966,Atlanta,Georgia,1/24/2013
Davidde,Janczewski,11/27/1981,Northridge,California,2/9/2008
Harlin,Janikowski,7/25/1983,Richmond,Virginia,12/7/2003
Gretal,Jankowski,9.7.1975,Syracuse,New York,16/4/2008
Dona,Janous,1/21/1967,Atlanta,Georgia,8/4/2013
Oliver,Janout,21.3.1934,Lubbock,Texas,8/12/2017
Caddric,Janton,31-Jul-66,Carson City,Nevada,10/27/2016
Chilton,Jaquemar,29-Feb-24,Cincinnati,Ohio,6/8/2009
Martainn,Jaquin,11.7.1991,Jamaica,New York,15/11/2009
May,Jardine,24-Jul-28,Saint Petersburg,Florida,10/15/2006
Skip,Jarvie,4/20/1926,Des Moines,Iowa,5/16/2012
Hayden,Jaukovic,12/2/1988,San Mateo,California,3/7/2005
Akim,Jaycocks,31-Aug-60,Bradenton,Florida,1/5/2016
Kristy,Jayes,19.4.1976,Palatine,Illinois,22/7/2013
Yance,Jeanesson,8/17/1972,Houston,Texas,6/23/2013
Tuesday,Jeannet,2/7/1967,Wichita Falls,Texas,14/12/2017
Trish,Jecks,11/17/1960,Jacksonville,Florida,9/7/2006
Merwin,Jedrasik,12/25/1961,Corona,California,1/14/2010
Dixie,Jedraszek,28-Nov-34,Jacksonville,Florida,10/30/2013
Almire,Jedrysik,7/27/1992,New York City,New York,7/13/2015
Marius,Jedrzejewsky,8/20/1943,Tampa,Florida,9/7/2002
Gael,Jeffcoat,10/8/1923,Richmond,Virginia,29/03/2007
Daffy,Jeffcock,31.8.1945,Memphis,Tennessee,24/1/2004
Shaina,Jeffes,9/9/1979,Alhambra,California,3/9/2016
Teador,Jelly,4.6.1961,Amarillo,Texas,27/8/2007
Dot,Jendrach,2/13/1941,Carson City,Nevada,24/09/2016
Nell,Jendrich,10/2/1994,Salt Lake City,Utah,10/22/2013
Coreen,Jenkyn,2/15/1938,Colorado Springs,Colorado,4/5/2002
Annemarie,Jenne,23-Nov-23,Jacksonville,Florida,4/20/2004
Micheline,Jepson,12/16/1986,Scottsdale,Arizona,15/02/2011
Tully,Jermy,27.4.1986,Hialeah,Florida,30/12/2014
Winston,Jermyn,3/18/1975,Pueblo,Colorado,10/4/2015
Randee,Jerrand,7/14/1968,Fresno,California,9/10/2012
Marlee,Jervis,4.11.1955,Houston,Texas,8/3/2009
Correna,Jessett,1/9/1935,Hialeah,Florida,1/13/2002
Nonah,Jest,1/15/1936,Erie,Pennsylvania,3/5/2000
Jedd,Jesteco,8.3.1929,Pasadena,California,26/3/2011
Maynord,Jesteco,9/25/1980,Atlanta,Georgia,11/7/2003
Doralia,Jewar,11/3/1927,Harrisburg,Pennsylvania,2/18/2010
Iorgos,Jewes,6/13/1926,Roanoke,Virginia,29/05/2001
Denny,Jikylls,14-May-51,San Francisco,California,10/24/2001
Ira,Jills,4.10.1931,Jackson,Mississippi,18/10/2012
Rog,Jimmison,12/25/1951,Houston,Texas,6/4/2014
Claudine,Jimson,12/12/1993,Tulsa,Oklahoma,12/15/2016
Viki,Jiru,22-Aug-81,Washington,District of Columbia,11/21/2016
Cthrine,Jirusek,29.2.1984,Pompano Beach,Florida,7/10/2015
Rayner,Joan,29.3.1997,Sacramento,California,2/4/2008
Arline,Jobey,5/31/1985,Honolulu,Hawaii,11/1/2013
Frasquito,Jobin,28-Apr-69,New Hyde Park,New York,6/20/2017
Sheffie,Jodlowski,6/12/1920,Salt Lake City,Utah,11/5/2002
Cullen,Joel,12/10/1933,Tacoma,Washington,10/5/2009
Ardine,Johns,4/19/1941,Des Moines,Iowa,2/9/2005
Shurlock,Johns,1/24/1968,Naples,Florida,6/16/2000
Rivkah,Johnston,25.2.1964,Waco,Texas,15/11/2005
Noach,Joice,26-Dec-27,Toledo,Ohio,5/2/2018
Griffie,Joincey,9/24/1950,Muncie,Indiana,3/15/2016
Berton,Jonczyk,17-Aug-80,Saint Cloud,Minnesota,5/2/2014
Kyle,Joontjes,30.9.1987,North Port,Florida,26/1/2011
Kitti,Jope,7/16/1970,Atlanta,Georgia,5/22/2006
Juieta,Joplin,4/28/1994,Shawnee Mission,Kansas,12/6/2007
Christian,Joselevitch,10/4/1993,Fresno,California,8/14/2003
Brenda,Josephoff,15.2.1968,Atlanta,Georgia,16/7/2007
El,Josuweit,5.10.1965,Savannah,Georgia,15/7/2014
Ludwig,Jouandet,12/24/1925,Atlanta,Georgia,4/16/2003
Gwen,Joul,6.11.1987,Denver,Colorado,5/6/2002
Gratia,Joul,10/12/1998,El Paso,Texas,6/26/2007
Bil,Jovic,14-Oct-41,Waco,Texas,11/28/2003
Bill,Joyce,6/14/1927,Miami,Florida,3/20/2000
Francesca,Joye,23.1.1963,Arlington,Texas,9/3/2016
Leandra,Jozef,7/22/1972,Tulsa,Oklahoma,8/18/2013
Krista,Juares,12/4/1920,Charlottesville,Virginia,11/12/2000
Thibaud,Jubb,3/26/1978,Buffalo,New York,4/7/2014
Flo,Juden,3/18/1930,Washington,District of Columbia,16/05/2004
Peri,Judson,11/20/1938,Albany,New York,22/07/2002
Boniface,Jukes,2/5/1949,Savannah,Georgia,9/10/2010
Corty,Juliff,7/25/1977,Detroit,Michigan,5/1/2010
Adriane,June,21.12.1946,Washington,District of Columbia,19/10/2002
Edan,Jupp,21.6.1998,Durham,North Carolina,22/6/2012
Moll,Jurczik,12.11.1933,Spring Hill,Florida,31/3/2016
Tammie,Jutson,4-Jul-57,Omaha,Nebraska,11/24/2013
Ingamar,Jzak,9/12/1945,Tuscaloosa,Alabama,6/8/2013
Lilli,Kalewe,12/23/1982,Tulsa,Oklahoma,12/6/2006
Alon,Kane,8/3/1988,Valley Forge,Pennsylvania,3/22/2006
Franky,Kaplin,5/31/1926,Gainesville,Florida,9/6/2006
Spence,Kardos-Stowe,11/16/1923,Charleston,West Virginia,3/8/2016
Dyna,Karlik,7/23/1989,Denver,Colorado,10/24/2006
Shel,Karlolak,9/30/1931,Lubbock,Texas,2/3/2018
Aldo,Karolewski,1/8/1925,Decatur,Georgia,20/07/2009
Marcelia,Karus,4-Dec-84,Baton Rouge,Louisiana,1/25/2011
Benyamin,Kasparski,9/8/1963,Katy,Texas,6/11/2007
Eve,Kasting,1/29/1926,Minneapolis,Minnesota,11/7/2000
Jermaine,Kauschke,23.5.1970,Sioux City,Iowa,6/5/2010
Zonda,Kavanagh,12/7/1920,Jefferson City,Missouri,25/04/2018
Elladine,Kay,3/14/1993,Winston Salem,North Carolina,27/03/2008
Lawrence,Kaye,7/24/1931,Buffalo,New York,4/7/2006
Zed,Kayley,12/16/1920,Troy,Michigan,9/12/2014
Kym,Kean,14.9.1966,Durham,North Carolina,20/11/2000
Leo,Keane,3/18/1941,Lees Summit,Missouri,1/1/2012
Adelina,Kearford,5.1.1973,New Orleans,Louisiana,8/6/2000
Xaviera,Kearford,10/15/1924,Louisville,Kentucky,2/13/2015
Emmalyn,Keast,10/4/1937,Salinas,California,10/20/2012
Melly,Keating,4/26/1967,Dayton,Ohio,12/3/2005
Yorker,Kebbell,4.7.1923,El Paso,Texas,2/10/2004
Cathi,Kedslie,19.1.1960,Carson City,Nevada,28/12/2007
Claudius,Kedward,10/23/1963,Macon,Georgia,17/11/2002
Molli,Keelan,9/19/1958,San Jose,California,25/11/2001
Aubree,Keele,8/7/1921,Louisville,Kentucky,6/24/2013
Skippy,Keeley,1/12/1934,Brooklyn,New York,12/24/2003
Gertrud,Keemer,8.10.1984,Humble,Texas,10/1/2009
Delinda,Kegley,4/13/1944,Charlotte,North Carolina,13/01/2015
Cammy,Keigher,21.11.1951,Montgomery,Alabama,23/4/2008
Carmel,Keitch,10.2.1972,Memphis,Tennessee,13/2/2014
Kimmie,Kelleher,11/13/1985,Kansas City,Missouri,1/31/2000
Monte,Kelmere,16-Jan-46,Philadelphia,Pennsylvania,6/4/2006
Starlene,Kelwaybamber,9/20/1947,Vero Beach,Florida,10/8/2001
Celesta,Kembrey,7/23/1951,New Orleans,Louisiana,3/2/2011
Layney,Kemm,11/6/1978,New Haven,Connecticut,4/6/2014
Brendon,Kempston,7/10/1936,Salt Lake City,Utah,3/17/2000
Harlene,Kempton,5/6/1983,Canton,Ohio,6/19/2013
Caye,Kenaway,12/29/1985,Oklahoma City,Oklahoma,11/27/2014
Kaile,Kencott,6/14/1925,Bradenton,Florida,6/22/2010
Dene,Keneforde,4-Feb-83,Des Moines,Iowa,5/24/2007
Tessy,Kenen,1/17/1957,Dallas,Texas,2/11/2018
Maddie,Kenington,12/3/1934,Springfield,Illinois,12/7/2011
Carson,Kenlin,2/10/1961,Huntington,West Virginia,29/04/2010
Benny,Kenn,4/8/1955,Springfield,Missouri,10/3/2001
Sheree,Kenney,7/3/1961,Houston,Texas,11/2/2001
Marcia,Kennifick,21.7.1985,Albuquerque,New Mexico,19/4/2012
Sal,Kenninghan,1/15/1979,Tulsa,Oklahoma,5/24/2011
Jeniffer,Keppy,3/8/1980,Saint Louis,Missouri,10/5/2007
Ignazio,Kerby,8.4.1920,Orlando,Florida,19/12/2001
Jarrad,Kernermann,3/21/1976,El Paso,Texas,4/9/2002
Darius,Keslake,9/18/1930,Savannah,Georgia,11/17/2009
Iago,Kestle,26-Jan-47,Billings,Montana,3/27/2006
Biron,Ketcher,9/10/1977,Boise,Idaho,3/4/2003
Merwin,Kettle,12/20/1985,Boston,Massachusetts,27/08/2012
Isidro,Kewish,6/18/1975,San Antonio,Texas,5/11/2017
Bryn,Keyson,31.1.1928,Denver,Colorado,4/8/2012
Imojean,Keyson,3/25/1987,Rockford,Illinois,28/02/2013
Carmine,Keyson,5-Nov-76,Boulder,Colorado,12/27/2017
Abra,Khotler,11/15/1994,Greensboro,North Carolina,2/26/2008
Sue,Kidds,2/8/1956,Florence,South Carolina,4/23/2012
Ruby,Kiddye,4/7/1991,Missoula,Montana,1/4/2016
Jackson,Kidner,11/10/1973,Glendale,Arizona,5/4/2000
Sly,Kidney,27.8.1965,Springfield,Massachusetts,20/3/2005
Jewel,Kidson,5-Jul-45,Sarasota,Florida,3/19/2004
Ellary,Kiernan,1-Sep-64,Memphis,Tennessee,10/8/2010
Taddeo,Kilbee,5/14/1964,Apache Junction,Arizona,18/07/2007
Estella,Kilbride,21-Aug-23,Santa Ana,California,2/26/2005
Martha,Killcross,8/10/1953,Lansing,Michigan,13/11/2008
Wyatt,Killelay,7-Apr-92,Lubbock,Texas,9/30/2014
Gardner,Killik,4/14/1983,Jackson,Mississippi,8/28/2012
Zeke,Killock,5.7.1926,Richmond,Virginia,26/2/2002
Agustin,Kilmary,12/31/1984,Amarillo,Texas,11/7/2011
Bobine,Kilmaster,7/7/1971,Sacramento,California,8/1/2014
Ilysa,Kilpatrick,15-Feb-91,Dallas,Texas,8/1/2000
Ozzy,Kimbury,15-Aug-69,San Bernardino,California,7/19/2004
Berkie,Kimm,11/16/1996,Spokane,Washington,2/8/2004
Kristi,Kimmel,12/13/1993,Ashburn,Virginia,9/9/2006
Cheslie,Kinahan,31.3.1966,Tulsa,Oklahoma,31/5/2010
Bard,Kincade,4/30/1930,Des Moines,Iowa,7/7/2000
Gaylene,Kindell,10/10/1973,Sparks,Nevada,20/05/2008
Demott,Kineton,18.10.1992,Saint Petersburg,Florida,10/8/2004
Breanne,King,10/8/1940,Houston,Texas,7/15/2012
Farly,Kinman,8.2.1922,Boston,Massachusetts,4/8/2015
Sarine,Kinnerk,1/13/1992,Grand Rapids,Michigan,1/2/2004
Micky,Kinsell,30-Dec-59,Brooklyn,New York,3/27/2003
Roseanne,Kinset,3/27/1920,Charlotte,North Carolina,11/11/2016
Vere,Kirgan,1/17/1950,Young America,Minnesota,5/2/2005
Kelley,Kirkbright,21-Aug-31,Orange,California,11/4/2001
Maury,Kirkebye,27.6.1969,Anderson,Indiana,11/3/2005
Vilma,Kirsopp,11/20/1940,Charlotte,North Carolina,4/12/2012
Joyce,Kirvin,1/3/1964,Dayton,Ohio,1/26/2016
Mikel,Kislingbury,5/1/1963,Washington,District of Columbia,5/5/2004
Jacquenette,Kitchingman,31-Jan-22,San Diego,California,7/10/2009
Susanna,Kite,1-Apr-70,Lincoln,Nebraska,3/14/2002
Joseph,Kitt,7/1/1977,Norfolk,Virginia,4/15/2004
Liva,Kivell,31-Oct-69,Albany,New York,9/20/2007
Maury,Kivlin,28-Nov-81,Dayton,Ohio,4/7/2012
Freddie,Klagges,6/24/1970,Austin,Texas,7/21/2013
Daniella,Klamman,8.2.1958,Biloxi,Mississippi,26/8/2017
Pamella,Klammt,9/14/1979,Montgomery,Alabama,8/21/2002
Bone,Kleinberer,9.9.1988,Washington,District of Columbia,20/4/2007
Ginevra,Kleinsinger,10/5/1958,Fort Worth,Texas,13/07/2015
Peder,Klemmt,11/24/1994,Bakersfield,California,1/8/2003
Renaud,Klemps,19.2.1992,Orlando,Florida,10/9/2014
Shannah,Klemz,11/8/1984,New York City,New York,7/26/2017
Cyrille,Klimentov,7/11/1948,Virginia Beach,Virginia,4/7/2005
Lebbie,Klimkowski,12/25/1956,Savannah,Georgia,19/02/2002
Chevalier,Klimkowski,11/28/1924,Milwaukee,Wisconsin,5/28/2014
Winny,Klouz,11/2/1979,Tulsa,Oklahoma,3/4/2009
Gill,Klouz,3/23/1985,Topeka,Kansas,6/28/2016
Pier,Klulisek,1/20/1928,Santa Fe,New Mexico,26/07/2005
Renell,Kluss,2/23/1933,Chicago,Illinois,14/03/2011
Edmund,Kluss,6/5/1933,Fort Lauderdale,Florida,5/2/2002
Lethia,Knaggs,6/26/1986,Detroit,Michigan,29/10/2013
Cory,Knaggs,5-Jul-91,Fort Lauderdale,Florida,1/11/2001
Lowe,Knappe,2.3.1946,Midland,Michigan,1/5/2001
Wilt,Knappitt,9/16/1931,New York City,New York,8/19/2009
Antonie,Kneaphsey,11/2/1927,Tampa,Florida,30/01/2017
Konstantine,Knewstubb,4/9/1968,Brooklyn,New York,17/09/2006
Lancelot,Knight,20.12.1937,Scranton,Pennsylvania,31/12/2006
Mab,Knight,12/16/1980,Chicago,Illinois,21/05/2005
Fionna,Knighton,3/9/1944,Bronx,New York,6/10/2012
Coretta,Knolles-Green,1/8/1937,Syracuse,New York,7/7/2016
Hannie,Knowlys,1/13/1988,Fresno,California,16/04/2016
Aimee,Kocher,1/2/1953,Washington,District of Columbia,7/19/2007
Madge,Kohnert,4/5/1933,Saint Paul,Minnesota,3/19/2013
Owen,Konke,5/24/1970,Aurora,Illinois,26/05/2007
Sally,Konke,17-Sep-27,Bridgeport,Connecticut,7/23/2010
Hort,Kopje,5/23/1995,Houston,Texas,11/16/2016
Pincas,Kopman,5-Apr-77,Boca Raton,Florida,8/28/2014
Costa,Kopp,10/26/1934,Shreveport,Louisiana,6/5/2012
Lurline,Koppelmann,22.3.1968,Annapolis,Maryland,19/8/2013
Sandy,Korfmann,12/7/1975,Tulsa,Oklahoma,11/11/2006
Lynett,Korn,6.8.1972,Newport News,Virginia,18/8/2006
Eveline,Korpal,8-Aug-24,Saint Louis,Missouri,10/7/2006
Joya,Kowal,9/12/1930,Anniston,Alabama,10/2/2009
Logan,Krauss,4/12/1993,Independence,Missouri,12/4/2001
Elmo,Kristiansen,2/20/1991,Minneapolis,Minnesota,2/17/2011
Brandais,Kristof,8/9/1929,Boulder,Colorado,10/24/2006
Allene,Kruschev,3/18/1996,Tucson,Arizona,12/7/2004
Bartram,Krystek,12.6.1982,Fairbanks,Alaska,4/3/2014
Georgy,Krzyzanowski,11/26/1946,Indianapolis,Indiana,10/1/2004
Nolly,Krzyzowski,9/13/1936,Richmond,Virginia,4/20/2003
Derrek,Kubasek,9/2/1954,Atlanta,Georgia,23/01/2017
Yvon,Kubat,3/21/1938,Arvada,Colorado,3/5/2011
Maris,Kubczak,3/31/1954,San Diego,California,1/4/2013
Byran,Kubecka,19-Dec-20,Detroit,Michigan,5/6/2013
Evie,Kubu,12-Jun-78,Meridian,Mississippi,8/14/2009
Marybeth,Kuhndel,2/24/1948,Durham,North Carolina,9/25/2001
Coraline,Kullmann,1/18/1964,San Francisco,California,10/18/2016
Merv,Kulvear,6/27/1998,Idaho Falls,Idaho,1/4/2006
Torey,Kunath,9-Jan-58,Sacramento,California,9/8/2004
Becca,Kyffin,11/13/1933,Wichita,Kansas,3/30/2016
Marlowe,Labbet,5-Mar-53,San Jose,California,11/18/2000
Emmey,Laboune,11-Jan-51,Oakland,California,4/22/2013
Robenia,Labram,5/20/1978,South Bend,Indiana,9/18/2003
Xerxes,Labrum,2.6.1956,Seattle,Washington,14/4/2017
Kessiah,Lacasa,5/11/1939,Memphis,Tennessee,11/15/2001
Diane,Lace,8.2.1951,Amarillo,Texas,27/12/2016
Ronda,Lace,12/12/1927,Portland,Oregon,17/08/2003
Mikol,Lackmann,8/14/1953,Austin,Texas,15/10/2010
Valentin,Lackney,20-Feb-89,Baton Rouge,Louisiana,8/8/2006
Emmye,Ladbrook,3/29/1986,Cambridge,Massachusetts,7/2/2000
Glory,Laddle,3/1/1939,Chattanooga,Tennessee,5/18/2011
Paulie,Ladon,17.4.1983,Charleston,South Carolina,4/2/2018
Jill,Ladon,1/7/1941,Spartanburg,South Carolina,2/9/2017
Eirena,Lages,16.6.1982,Albany,New York,7/12/2000
Jakie,Laherty,8/8/1986,Sacramento,California,5/15/2014
Hadleigh,Laherty,9/6/1961,El Paso,Texas,11/27/2004
Gale,Laird-Craig,11/20/1945,Cleveland,Ohio,12/9/2001
Gradeigh,Lakeland,7/25/1938,Bridgeport,Connecticut,1/8/2006
Chloe,Laker,2/19/1935,Las Vegas,Nevada,4/1/2016
Jaime,Lamball,9/26/1960,Littleton,Colorado,1/2/2003
Jedidiah,Lambarth,3/1/1963,Sacramento,California,12/2/2016
Peterus,Lambdon,4/8/1942,Mobile,Alabama,24/08/2012
Thomasine,Lamberto,1/20/1945,Lakeland,Florida,2/6/2006
Guinevere,Lambkin,11/6/1945,New York City,New York,19/02/2007
Yancy,Lamden,12/11/1935,Charleston,West Virginia,3/27/2016
Trude,Lammerts,5/24/1958,Athens,Georgia,11/7/2010
Ginnifer,Lamminam,9/4/1950,Brea,California,11/8/2007
Amalita,Lamming,12/16/1983,Visalia,California,11/8/2016
Cullen,Lamond,25-Dec-45,Laredo,Texas,4/24/2018
Brendis,Lampaert,5-Jun-56,Pittsburgh,Pennsylvania,6/7/2003
Nicolais,Lampitt,27.3.1983,Riverside,California,13/10/2010
Fredi,Lamplugh,16.3.1969,Buffalo,New York,26/1/2017
Gay,Landal,5/28/1949,Cheyenne,Wyoming,15/04/2009
Lavena,Lande,2/12/1968,Birmingham,Alabama,3/4/2015
Bibbie,Landes,1/16/1941,Houston,Texas,8/24/2000
Pen,Landis,7/31/1931,Oklahoma City,Oklahoma,3/15/2003
Ase,Landor,12/24/1928,Brockton,Massachusetts,9/5/2015
Myrtice,Landsberg,5/3/1955,Sioux Falls,South Dakota,9/6/2001
Kienan,Landsman,12/12/1961,Washington,District of Columbia,3/4/2017
Sherwynd,Langelaan,30-Dec-59,Yakima,Washington,7/2/2012
Hinze,Langer,4-Apr-67,Great Neck,New York,5/22/2003
Olivier,Langford,22-Jun-88,Stockton,California,1/22/2003
Charleen,Langlands,9/28/1943,Savannah,Georgia,21/02/2014
Dalston,Langmuir,2/13/1975,Syracuse,New York,8/25/2007
Sidnee,Langmuir,16-Dec-27,Houston,Texas,9/30/2002
Fionnula,Langtree,4/11/1938,Hicksville,New York,4/10/2012
Traver,Langtry,10/8/1944,Bakersfield,California,3/13/2010
Francoise,Lannen,6.4.1997,Fort Worth,Texas,13/4/2013
Doti,Lannon,4/23/1925,Washington,District of Columbia,7/1/2006
Joeann,Lansdowne,7/8/1994,Hampton,Virginia,22/11/2008
Case,Lansly,11/30/1977,Lansing,Michigan,1/12/2010
Roi,Lapree,2/17/1952,Reno,Nevada,6/9/2013
Lenci,Larcier,6/22/1996,San Antonio,Texas,8/25/2013
Zelda,Lardiner,7/27/1962,Boston,Massachusetts,5/3/2005
Markus,Lark,9/17/1939,Chicago,Illinois,12/3/2013
Reggie,Larking,11/29/1958,Spokane,Washington,17/02/2000
Lorrayne,Larkworthy,20-Feb-51,Woburn,Massachusetts,12/1/2012
Robina,Larratt,25-Dec-34,Providence,Rhode Island,8/28/2002
Roz,Larroway,7/12/1974,Washington,District of Columbia,11/19/2017
Conney,Larter,9/16/1931,Charleston,West Virginia,30/06/2014
Christie,Lartice,4-Jan-31,Ventura,California,12/14/2013
Lonny,Lartice,3-Oct-79,Norfolk,Virginia,7/2/2013
Herculie,Larvin,10/7/1942,Dallas,Texas,9/11/2017
Alano,Lashmar,9/12/1921,Pasadena,California,17/03/2003
Ashien,Lassen,5-Mar-49,Springfield,Illinois,3/21/2008
Lottie,Latchford,7/23/1940,Orlando,Florida,10/18/2009
Susi,Lathleiff,7.9.1949,San Bernardino,California,3/1/2002
Nomi,Lattos,6/26/1963,Reston,Virginia,11/6/2004
Masha,Laugharne,25.9.1966,Mobile,Alabama,3/11/2012
Tami,Laughnan,11/14/1962,Cleveland,Ohio,3/12/2001
Mischa,Laughton,7/27/1988,Seminole,Florida,9/3/2001
Johnny,Laurent,2/22/1946,Washington,District of Columbia,15/12/2011
Ky,Laurentino,8-Dec-67,Oklahoma City,Oklahoma,1/6/2002
Maighdiln,Lauritsen,20-Jan-21,Sioux Falls,South Dakota,10/16/2000
Edgar,Lavarack,9.6.1973,Chico,California,19/4/2002
Rianon,Laver,31.7.1953,Minneapolis,Minnesota,5/8/2007
Nollie,Lavers,9/12/1935,Kansas City,Missouri,5/27/2001
Christal,Lavery,8/25/1988,Des Moines,Iowa,1/27/2016
Moritz,Lawden,11.8.1933,Fresno,California,1/3/2000
Locke,Lawey,5/3/1983,Hayward,California,2/15/2002
Estel,Lawman,26.3.1975,Seattle,Washington,14/8/2012
Aindrea,Laws,1/10/1958,Little Rock,Arkansas,8/25/2008
Quinlan,Lax,6/22/1985,Sacramento,California,2/22/2016
Farleigh,Laye,3/1/1993,Albany,New York,3/2/2012
Chauncey,Layne,26.9.1924,Atlanta,Georgia,9/12/2010
Molly,Layne,11/2/1998,Clearwater,Florida,2/28/2002
Wynne,Le feaver,2/15/1923,Duluth,Minnesota,7/23/2002
Betteann,Le Fleming,11/22/1956,Providence,Rhode Island,3/10/2018
Haven,Le Hucquet,10-Jun-23,Salt Lake City,Utah,12/10/2005
Micheil,Le Pruvost,1/30/1940,Boulder,Colorado,2/3/2000
Ahmed,Leacy,26-Oct-91,Omaha,Nebraska,12/3/2003
Anissa,Leadley,8/8/1940,Athens,Georgia,18/08/2008
Reed,Leahy,5/13/1925,Cleveland,Ohio,25/02/2011
Kimball,Lealle,10/16/1979,New York City,New York,7/25/2002
Devon,Learie,1/10/1944,Anderson,Indiana,11/19/2008
Yalonda,Learoid,6-Jun-91,Sacramento,California,9/23/2012
Sheri,Learoyd,10/16/1961,Midland,Texas,6/1/2016
Papageno,Leas,6/18/1991,Omaha,Nebraska,9/4/2013
Nevin,Leatherland,7/19/1993,Jacksonville,Florida,1/29/2013
Dav,Leathley,2/9/1953,Charlotte,North Carolina,5/26/2014
Aeriel,Lebell,9.3.1952,Katy,Texas,29/12/2016
Ardelle,Leblanc,30.11.1959,Washington,District of Columbia,5/5/2007
Ricki,Leckey,8/30/1981,San Angelo,Texas,11/4/2007
Gavrielle,Ledbetter,31.8.1964,Jersey City,New Jersey,11/6/2006
Lindsey,Lednor,6/2/1967,Saint Augustine,Florida,4/2/2001
Genevra,Ledur,12/2/1964,San Antonio,Texas,11/20/2001
Darcie,Leebeter,5/14/1965,Houston,Texas,11/6/2003
Tamra,Leech,3/6/1940,Sacramento,California,5/10/2004
Keeley,Leed,28-Jun-74,Boca Raton,Florida,6/13/2013
Marysa,Leele,17-Jan-82,Virginia Beach,Virginia,11/26/2017
Merwin,Leer,8/29/1939,Washington,District of Columbia,10/30/2003
Janenna,Leeuwerink,16-Jul-37,Fort Lauderdale,Florida,1/8/2013
Libbie,Leffek,11.1.1978,Palmdale,California,25/3/2017
Siusan,Leftbridge,9/17/1957,Dallas,Texas,3/19/2018
Theo,Leftwich,5/26/1969,El Paso,Texas,6/18/2012
