Glynnis,Humbie,12/6/1960,San Antonio,Texas,1/23/2001
Oralia,Humburton,5/11/1984,Kansas City,Missouri,6/22/2009
Adria,Humpage,1/21/1939,Atlanta,Georgia,10/24/2002
Arliene,Humphery,2/5/1956,Huntington Beach,California,7/22/2010
Evan,Hunn,11/26/1986,Jacksonville,Florida,3/1/2002
Kathlin,Hurcombe,9/30/1925,Van Nuys,California,8/27/2012
Franny,Hurle,9/21/1951,Pittsburgh,Pennsylvania,6/9/2004
Muhammad,Hurst,7/21/1925,Seattle,Washington,6/9/2008
Carlotta,Husselbee,8/18/1973,Honolulu,Hawaii,9/5/2003
Imelda,Husthwaite,4/14/1959,Philadelphia,Pennsylvania,7/11/2006
Ragnar,Huthart,10/4/1928,Houston,Texas,10/3/2000
Doralia,Huyton,6/30/1991,Phoenix,Arizona,10/24/2002
Kass,Huzzay,3/25/1998,Buffalo,New York,1/31/2006
Marisa,Hyde,10/22/1942,Wichita Falls,Texas,4/7/2016
Kristofer,Hyett,8/19/1985,Waterbury,Connecticut,2/6/2009
Zacherie,Hymer,6/5/1928,Atlanta,Georgia,12/10/2007
Danny,Hyndman,7/16/1986,Reno,Nevada,4/9/2008
Francene,Hyndson,5/19/1985,Spokane,Washington,9/18/2009
Hunt,Iannello,4/25/1992,Philadelphia,Pennsylvania,4/21/2013
Michaella,Ianno,10/2/1927,New York City,New York,8/16/2008
Kelcy,Iannuzzi,4/4/1981,Jamaica,New York,9/3/2010
Sheilah,I'anson,7/10/1985,Salt Lake City,Utah,5/24/2004
Jessi,Ibberson,5/27/1944,Macon,Georgia,2/13/2015
Kylie,Ibbett,8/31/1943,Huntsville,Alabama,9/18/2016
Launce,Ibbitt,7/14/1974,Norfolk,Virginia,11/8/2016
Angelina,Ibbotson,11/10/1981,Milwaukee,Wisconsin,8/7/2014
Kareem,Ibbs,11/21/1946,Van Nuys,California,10/22/2012
Jehu,Ibbs,9/26/1920,Oklahoma City,Oklahoma,2/25/2018
Ingamar,Ickovitz,10/29/1948,Kent,Washington,9/22/2007
Alick,Iczokvitz,11/28/1945,San Diego,California,4/22/2010
Vanny,Iddenden,2/13/1991,Miami,Florida,6/9/2013
Dagmar,Ielden,6/16/1986,Lubbock,Texas,6/9/2007
Emeline,Ierland,6/26/1920,Greeley,Colorado,8/14/2003
Kelly,Iglesias,3/28/1934,Columbia,South Carolina,4/18/2015
Adriano,Igounet,9/28/1935,Buffalo,New York,6/9/2001
Levon,Ikringill,8/26/1925,El Paso,Texas,11/6/2000
Lonnie,Iles,11/30/1935,Atlanta,Georgia,7/29/2009
Boyd,Illes,5/26/1980,Washington,District of Columbia,11/22/2017
Saree,Ilyunin,9/22/1968,Denver,Colorado,6/9/2016
Abel,Imesen,9/10/1926,Montgomery,Alabama,3/8/2011
Sande,Imlach,9/6/1991,Jacksonville,Florida,5/23/2012
Kaela,Imlacke,8/8/1939,Akron,Ohio,9/23/2014
Wash,Imore,12/27/1930,Sandy,Utah,7/22/2007
Giavani,Imos,7/3/1996,Irvine,California,7/5/2003
Giavani,Impett,5/11/1980,Denver,Colorado,2/20/2010
Annabella,Ince,12/31/1993,Pittsburgh,Pennsylvania,12/23/2013
Charlotta,Inderwick,8/7/1948,Pueblo,Colorado,5/1/2012
Randee,Indgs,6/27/1996,Waterbury,Connecticut,7/10/2003
Ruby,Indruch,11/11/1967,Irvine,California,4/8/2004
Nixie,Indruch,7/11/1927,Kansas City,Kansas,11/30/2011
Brent,Ingall,1/28/1956,Las Vegas,Nevada,9/9/2013
Annie,Ingles,6/11/1982,Colorado Springs,Colorado,3/14/2018
Sigvard,Ingleston,2/1/1948,New York City,New York,12/30/2006
Noel,Ingon,6/10/1998,Las Vegas,Nevada,6/22/2014
Gaylor,Inkle,7/15/1945,Albuquerque,New Mexico,6/23/2009
Pate,Inkle,9/28/1925,Oklahoma City,Oklahoma,10/8/2001
Leonardo,Inkster,5/16/1950,San Jose,California,9/9/2003
Pedro,Inkster,12/25/1975,New Orleans,Louisiana,12/10/2013
Lynnelle,Innocent,1/13/1947,Mobile,Alabama,3/9/2017
Judon,Innocenti,10/17/1929,Philadelphia,Pennsylvania,9/14/2015
Willis,Iorio,9/7/1968,Lehigh Acres,Florida,9/19/2008
Sibyl,Ipsly,5/10/1950,Jamaica,New York,1/26/2004
Anastasie,Iredell,12/11/1931,Glendale,Arizona,8/28/2003
Danila,Irvin,4/4/1950,San Jose,California,1/17/2008
Othella,Isacke,9/20/1951,Johnstown,Pennsylvania,12/25/2002
Thain,Isakov,4/30/1995,Iowa City,Iowa,4/30/2014
Monro,Isakovitch,12/1/1980,Fairfield,Connecticut,3/1/2014
Jacinthe,Ishchenko,12/8/1974,Bloomington,Indiana,2/3/2016
Ashby,Issit,5/26/1975,New Haven,Connecticut,9/13/2007
Moses,Iston,9/20/1962,Albuquerque,New Mexico,9/2/2005
Blythe,Ithell,4/29/1958,Jacksonville,Florida,3/6/2004
Beverlie,Ithell,8/17/1927,Delray Beach,Florida,10/13/2007
Issie,Itshak,12/21/1976,Bakersfield,California,12/17/2009
Olivia,Itzik,6/18/1989,Stockton,California,8/22/2014
Dal,Ivanchin,7/26/1981,New Orleans,Louisiana,10/11/2001
Elenore,Ivanuschka,1/7/1955,Tulsa,Oklahoma,3/20/2013
Isidore,Ivanyushkin,6/15/1994,Birmingham,Alabama,3/27/2013
Janot,Ivchenko,5/21/1960,Mc Keesport,Pennsylvania,2/26/2014
Lyndsey,Iveson,9/27/1986,Arlington,Texas,1/24/2012
Howie,Ivimey,12/24/1955,Saint Louis,Missouri,10/22/2013
Erda,Ixer,5/28/1941,New Brunswick,New Jersey,2/20/2002
Xenos,Izkovicz,10/17/1981,Columbus,Ohio,6/24/2015
Meggi,Izkovitz,12/5/1956,New York City,New York,2/23/2010
Mariquilla,Izzat,2/28/1956,Winston Salem,North Carolina,2/23/2002
Viviana,Jaan,3/20/1988,Albuquerque,New Mexico,11/16/2003
Godart,Jackling,12/29/1953,Syracuse,New York,3/29/2010
Jacintha,Jacks,5/21/1968,New York City,New York,3/7/2001
Quintin,Jacobsen,12/28/1962,Ann Arbor,Michigan,8/16/2005
Harley,Jacobsz,6/11/1939,Maple Plain,Minnesota,3/16/2010
Dorine,Jacquemard,5/27/1951,Anaheim,California,7/29/2008
Rosmunda,Jacquemet,12/20/1936,Pittsburgh,Pennsylvania,9/3/2002
Susanetta,Jacson,5/22/1952,Pocatello,Idaho,7/7/2011
Devi,Jacson,10/18/1941,Evansville,Indiana,7/25/2002
Korry,Jagels,1/27/1983,Virginia Beach,Virginia,3/1/2015
Corbet,Jager,8/20/1985,Boise,Idaho,12/5/2006
Falkner,Jagiello,5/29/1950,Canton,Ohio,7/19/2006
Leonidas,Jakeman,4/10/1943,Tulsa,Oklahoma,11/6/2004
Arch,Jakubovski,3/8/1933,Austin,Texas,2/28/2014
Hewe,Jales,3/9/1947,Columbia,South Carolina,6/14/2000
Skye,Jales,5/19/1964,Charleston,South Carolina,1/6/2018
Pincus,Janauschek,8/22/1963,Bradenton,Florida,4/10/2013
Karie,Jancey,11/6/1966,Atlanta,Georgia,1/24/2013
Davidde,Janczewski,11/27/1981,Northridge,California,2/9/2008
Harlin,Janikowski,7/25/1983,Richmond,Virginia,12/7/2003
Gretal,Jankowski,9/7/1975,Syracuse,New York,4/16/2008
Dona,Janous,1/21/1967,Atlanta,Georgia,8/4/2013
Oliver,Janout,3/21/1934,Lubbock,Texas,8/12/2017
Caddric,Janton,7/31/1966,Carson City,Nevada,10/27/2016
Chilton,Jaquemar,2/29/1924,Cincinnati,Ohio,6/8/2009
Martainn,Jaquin,11/7/1991,Jamaica,New York,11/15/2009
May,Jardine,7/24/1928,Saint Petersburg,Florida,10/15/2006
Skip,Jarvie,4/20/1926,Des Moines,Iowa,5/16/2012
Hayden,Jaukovic,12/2/1988,San Mateo,California,3/7/2005
Akim,Jaycocks,8/31/1960,Bradenton,Florida,1/5/2016
Kristy,Jayes,4/19/1976,Palatine,Illinois,7/22/2013
Yance,Jeanesson,8/17/1972,Houston,Texas,6/23/2013
Tuesday,Jeannet,2/7/1967,Wichita Falls,Texas,12/14/2017
Trish,Jecks,11/17/1960,Jacksonville,Florida,9/7/2006
Merwin,Jedrasik,12/25/1961,Corona,California,1/14/2010
Dixie,Jedraszek,11/28/1934,Jacksonville,Florida,10/30/2013
Almire,Jedrysik,7/27/1992,New York City,New York,7/13/2015
Marius,Jedrzejewsky,8/20/1943,Tampa,Florida,9/7/2002
Gael,Jeffcoat,10/8/1923,Richmond,Virginia,3/29/2007
Daffy,Jeffcock,8/31/1945,Memphis,Tennessee,1/24/2004
Shaina,Jeffes,9/9/1979,Alhambra,California,3/9/2016
Teador,Jelly,4/6/1961,Amarillo,Texas,8/27/2007
Dot,Jendrach,2/13/1941,Carson City,Nevada,9/24/2016
Nell,Jendrich,10/2/1994,Salt Lake City,Utah,10/22/2013
Coreen,Jenkyn,2/15/1938,Colorado Springs,Colorado,4/5/2002
Annemarie,Jenne,11/23/1923,Jacksonville,Florida,4/20/2004
Micheline,Jepson,12/16/1986,Scottsdale,Arizona,2/15/2011
Tully,Jermy,4/27/1986,Hialeah,Florida,12/30/2014
Winston,Jermyn,3/18/1975,Pueblo,Colorado,10/4/2015
Randee,Jerrand,7/14/1968,Fresno,California,9/10/2012
Marlee,Jervis,4/11/1955,Houston,Texas,8/3/2009
Correna,Jessett,1/9/1935,Hialeah,Florida,1/13/2002
Nonah,Jest,1/15/1936,Erie,Pennsylvania,3/5/2000
Jedd,Jesteco,8/3/1929,Pasadena,California,3/26/2011
Maynord,Jesteco,9/25/1980,Atlanta,Georgia,11/7/2003
Doralia,Jewar,11/3/1927,Harrisburg,Pennsylvania,2/18/2010
Iorgos,Jewes,6/13/1926,Roanoke,Virginia,5/29/2001
Denny,Jikylls,5/14/1951,San Francisco,California,10/24/2001
Ira,Jills,4/10/1931,Jackson,Mississippi,10/18/2012
Rog,Jimmison,12/25/1951,Houston,Texas,6/4/2014
Claudine,Jimson,12/12/1993,Tulsa,Oklahoma,12/15/2016
Viki,Jiru,8/22/1981,Washington,District of Columbia,11/21/2016
Cthrine,Jirusek,2/29/1984,Pompano Beach,Florida,7/10/2015
Rayner,Joan,3/29/1997,Sacramento,California,2/4/2008
Arline,Jobey,5/31/1985,Honolulu,Hawaii,11/1/2013
Frasquito,Jobin,4/28/1969,New Hyde Park,New York,6/20/2017
Sheffie,Jodlowski,6/12/1920,Salt Lake City,Utah,11/5/2002
Cullen,Joel,12/10/1933,Tacoma,Washington,10/5/2009
Ardine,Johns,4/19/1941,Des Moines,Iowa,2/9/2005
Shurlock,Johns,1/24/1968,Naples,Florida,6/16/2000
Rivkah,Johnston,2/25/1964,Waco,Texas,11/15/2005
Noach,Joice,12/26/1927,Toledo,Ohio,5/2/2018
Griffie,Joincey,9/24/1950,Muncie,Indiana,3/15/2016
Berton,Jonczyk,8/17/1980,Saint Cloud,Minnesota,5/2/2014
Kyle,Joontjes,9/30/1987,North Port,Florida,1/26/2011
Kitti,Jope,7/16/1970,Atlanta,Georgia,5/22/2006
Juieta,Joplin,4/28/1994,Shawnee Mission,Kansas,12/6/2007
Christian,Joselevitch,10/4/1993,Fresno,California,8/14/2003
Brenda,Josephoff,2/15/1968,Atlanta,Georgia,7/16/2007
El,Josuweit,5/10/1965,Savannah,Georgia,7/15/2014
Ludwig,Jouandet,12/24/1925,Atlanta,Georgia,4/16/2003
Gwen,Joul,6/11/1987,Denver,Colorado,5/6/2002
Gratia,Joul,10/12/1998,El Paso,Texas,6/26/2007
Bil,Jovic,10/14/1941,Waco,Texas,11/28/2003
Bill,Joyce,6/14/1927,Miami,Florida,3/20/2000
Francesca,Joye,1/23/1963,Arlington,Texas,9/3/2016
Leandra,Jozef,7/22/1972,Tulsa,Oklahoma,8/18/2013
Krista,Juares,12/4/1920,Charlottesville,Virginia,11/12/2000
Thibaud,Jubb,3/26/1978,Buffalo,New York,4/7/2014
Flo,Juden,3/18/1930,Washington,District of Columbia,5/16/2004
Peri,Judson,11/20/1938,Albany,New York,7/22/2002
Boniface,Jukes,2/5/1949,Savannah,Georgia,9/10/2010
Corty,Juliff,7/25/1977,Detroit,Michigan,5/1/2010
Adriane,June,12/21/1946,Washington,District of Columbia,10/19/2002
Edan,Jupp,6/21/1998,Durham,North Carolina,6/22/2012
Moll,Jurczik,12/11/1933,Spring Hill,Florida,3/31/2016
Tammie,Jutson,4/7/1957,Omaha,Nebraska,11/24/2013
Ingamar,Jzak,9/12/1945,Tuscaloosa,Alabama,6/8/2013
Lilli,Kalewe,12/23/1982,Tulsa,Oklahoma,12/6/2006
Alon,Kane,8/3/1988,Valley Forge,Pennsylvania,3/22/2006
Franky,Kaplin,5/31/1926,Gainesville,Florida,9/6/2006
Spence,Kardos/Stowe,11/16/1923,Charleston,West Virginia,3/8/2016
Dyna,Karlik,7/23/1989,Denver,Colorado,10/24/2006
Shel,Karlolak,9/30/1931,Lubbock,Texas,2/3/2018
Aldo,Karolewski,1/8/1925,Decatur,Georgia,7/20/2009
Marcelia,Karus,4/12/1984,Baton Rouge,Louisiana,1/25/2011
Benyamin,Kasparski,9/8/1963,Katy,Texas,6/11/2007
Eve,Kasting,1/29/1926,Minneapolis,Minnesota,11/7/2000
Jermaine,Kauschke,5/23/1970,Sioux City,Iowa,6/5/2010
Zonda,Kavanagh,12/7/1920,Jefferson City,Missouri,4/25/2018
Elladine,Kay,3/14/1993,Winston Salem,North Carolina,3/27/2008
Lawrence,Kaye,7/24/1931,Buffalo,New York,4/7/2006
Zed,Kayley,12/16/1920,Troy,Michigan,9/12/2014
Kym,Kean,9/14/1966,Durham,North Carolina,11/20/2000
Leo,Keane,3/18/1941,Lees Summit,Missouri,1/1/2012
Adelina,Kearford,5/1/1973,New Orleans,Louisiana,8/6/2000
Xaviera,Kearford,10/15/1924,Louisville,Kentucky,2/13/2015
Emmalyn,Keast,10/4/1937,Salinas,California,10/20/2012
Melly,Keating,4/26/1967,Dayton,Ohio,12/3/2005
Yorker,Kebbell,4/7/1923,El Paso,Texas,2/10/2004
Cathi,Kedslie,1/19/1960,Carson City,Nevada,12/28/2007
Claudius,Kedward,10/23/1963,Macon,Georgia,11/17/2002
Molli,Keelan,9/19/1958,San Jose,California,11/25/2001
Aubree,Keele,8/7/1921,Louisville,Kentucky,6/24/2013
Skippy,Keeley,1/12/1934,Brooklyn,New York,12/24/2003
Gertrud,Keemer,8/10/1984,Humble,Texas,10/1/2009
Delinda,Kegley,4/13/1944,Charlotte,North Carolina,1/13/2015
Cammy,Keigher,11/21/1951,Montgomery,Alabama,4/23/2008
Carmel,Keitch,10/2/1972,Memphis,Tennessee,2/13/2014
Kimmie,Kelleher,11/13/1985,Kansas City,Missouri,1/31/2000
Monte,Kelmere,1/16/1946,Philadelphia,Pennsylvania,6/4/2006
Starlene,Kelwaybamber,9/20/1947,Vero Beach,Florida,10/8/2001
Celesta,Kembrey,7/23/1951,New Orleans,Louisiana,3/2/2011
Layney,Kemm,11/6/1978,New Haven,Connecticut,4/6/2014
Brendon,Kempston,7/10/1936,Salt Lake City,Utah,3/17/2000
Harlene,Kempton,5/6/1983,Canton,Ohio,6/19/2013
Caye,Kenaway,12/29/1985,Oklahoma City,Oklahoma,11/27/2014
Kaile,Kencott,6/14/1925,Bradenton,Florida,6/22/2010
Dene,Keneforde,4/2/1983,Des Moines,Iowa,5/24/2007
Tessy,Kenen,1/17/1957,Dallas,Texas,2/11/2018
Maddie,Kenington,12/3/1934,Springfield,Illinois,12/7/2011
Carson,Kenlin,2/10/1961,Huntington,West Virginia,4/29/2010
Benny,Kenn,4/8/1955,Springfield,Missouri,10/3/2001
Sheree,Kenney,7/3/1961,Houston,Texas,11/2/2001
Marcia,Kennifick,7/21/1985,Albuquerque,New Mexico,4/19/2012
Sal,Kenninghan,1/15/1979,Tulsa,Oklahoma,5/24/2011
Jeniffer,Keppy,3/8/1980,Saint Louis,Missouri,10/5/2007
Ignazio,Kerby,8/4/1920,Orlando,Florida,12/19/2001
Jarrad,Kernermann,3/21/1976,El Paso,Texas,4/9/2002
Darius,Keslake,9/18/1930,Savannah,Georgia,11/17/2009
Iago,Kestle,1/26/1947,Billings,Montana,3/27/2006
Biron,Ketcher,9/10/1977,Boise,Idaho,3/4/2003
Merwin,Kettle,12/20/1985,Boston,Massachusetts,8/27/2012
Isidro,Kewish,6/18/1975,San Antonio,Texas,5/11/2017
Bryn,Keyson,1/31/1928,Denver,Colorado,4/8/2012
Imojean,Keyson,3/25/1987,Rockford,Illinois,2/28/2013
Carmine,Keyson,5/11/1976,Boulder,Colorado,12/27/2017
Abra,Khotler,11/15/1994,Greensboro,North Carolina,2/26/2008
Sue,Kidds,2/8/1956,Florence,South Carolina,4/23/2012
Ruby,Kiddye,4/7/1991,Missoula,Montana,1/4/2016
Jackson,Kidner,11/10/1973,Glendale,Arizona,5/4/2000
Sly,Kidney,8/27/1965,Springfield,Massachusetts,3/20/2005
Jewel,Kidson,5/7/1945,Sarasota,Florida,3/19/2004
Ellary,Kiernan,1/9/1964,Memphis,Tennessee,10/8/2010
Taddeo,Kilbee,5/14/1964,Apache Junction,Arizona,7/18/2007
Estella,Kilbride,8/21/1923,Santa Ana,California,2/26/2005
Martha,Killcross,8/10/1953,Lansing,Michigan,11/13/2008
Wyatt,Killelay,7/4/1992,Lubbock,Texas,9/30/2014
Gardner,Killik,4/14/1983,Jackson,Mississippi,8/28/2012
Zeke,Killock,5/7/1926,Richmond,Virginia,2/26/2002
Agustin,Kilmary,12/31/1984,Amarillo,Texas,11/7/2011
Bobine,Kilmaster,7/7/1971,Sacramento,California,8/1/2014
Ilysa,Kilpatrick,2/15/1991,Dallas,Texas,8/1/2000
Ozzy,Kimbury,8/15/1969,San Bernardino,California,7/19/2004
Berkie,Kimm,11/16/1996,Spokane,Washington,2/8/2004
Kristi,Kimmel,12/13/1993,Ashburn,Virginia,9/9/2006
Cheslie,Kinahan,3/31/1966,Tulsa,Oklahoma,5/31/2010
Bard,Kincade,4/30/1930,Des Moines,Iowa,7/7/2000
Gaylene,Kindell,10/10/1973,Sparks,Nevada,5/20/2008
Demott,Kineton,10/18/1992,Saint Petersburg,Florida,10/8/2004
Breanne,King,10/8/1940,Houston,Texas,7/15/2012
Farly,Kinman,8/2/1922,Boston,Massachusetts,4/8/2015
Sarine,Kinnerk,1/13/1992,Grand Rapids,Michigan,1/2/2004
Micky,Kinsell,12/30/1959,Brooklyn,New York,3/27/2003
Roseanne,Kinset,3/27/1920,Charlotte,North Carolina,11/11/2016
Vere,Kirgan,1/17/1950,Young America,Minnesota,5/2/2005
Kelley,Kirkbright,8/21/1931,Orange,California,11/4/2001
Maury,Kirkebye,6/27/1969,Anderson,Indiana,11/3/2005
Vilma,Kirsopp,11/20/1940,Charlotte,North Carolina,4/12/2012
Joyce,Kirvin,1/3/1964,Dayton,Ohio,1/26/2016
Mikel,Kislingbury,5/1/1963,Washington,District of Columbia,5/5/2004
Jacquenette,Kitchingman,1/31/1922,San Diego,California,7/10/2009
Susanna,Kite,1/4/1970,Lincoln,Nebraska,3/14/2002
Joseph,Kitt,7/1/1977,Norfolk,Virginia,4/15/2004
Liva,Kivell,10/31/1969,Albany,New York,9/20/2007
Maury,Kivlin,11/28/1981,Dayton,Ohio,4/7/2012
Freddie,Klagges,6/24/1970,Austin,Texas,7/21/2013
Daniella,Klamman,8/2/1958,Biloxi,Mississippi,8/26/2017
Pamella,Klammt,9/14/1979,Montgomery,Alabama,8/21/2002
Bone,Kleinberer,9/9/1988,Washington,District of Columbia,4/20/2007
Ginevra,Kleinsinger,10/5/1958,Fort Worth,Texas,7/13/2015
Peder,Klemmt,11/24/1994,Bakersfield,California,1/8/2003
Renaud,Klemps,2/19/1992,Orlando,Florida,10/9/2014
Shannah,Klemz,11/8/1984,New York City,New York,7/26/2017
Cyrille,Klimentov,7/11/1948,Virginia Beach,Virginia,4/7/2005
Lebbie,Klimkowski,12/25/1956,Savannah,Georgia,2/19/2002
Chevalier,Klimkowski,11/28/1924,Milwaukee,Wisconsin,5/28/2014
Winny,Klouz,11/2/1979,Tulsa,Oklahoma,3/4/2009
Gill,Klouz,3/23/1985,Topeka,Kansas,6/28/2016
Pier,Klulisek,1/20/1928,Santa Fe,New Mexico,7/26/2005
Renell,Kluss,2/23/1933,Chicago,Illinois,3/14/2011
Edmund,Kluss,6/5/1933,Fort Lauderdale,Florida,5/2/2002
Lethia,Knaggs,6/26/1986,Detroit,Michigan,10/29/2013
Cory,Knaggs,5/7/1991,Fort Lauderdale,Florida,1/11/2001
Lowe,Knappe,2/3/1946,Midland,Michigan,1/5/2001
Wilt,Knappitt,9/16/1931,New York City,New York,8/19/2009
Antonie,Kneaphsey,11/2/1927,Tampa,Florida,1/30/2017
Konstantine,Knewstubb,4/9/1968,Brooklyn,New York,9/17/2006
Lancelot,Knight,12/20/1937,Scranton,Pennsylvania,12/31/2006
Mab,Knight,12/16/1980,Chicago,Illinois,5/21/2005
Fionna,Knighton,3/9/1944,Bronx,New York,6/10/2012
Coretta,Knolles/Green,1/8/1937,Syracuse,New York,7/7/2016
Hannie,Knowlys,1/13/1988,Fresno,California,4/16/2016
Aimee,Kocher,1/2/1953,Washington,District of Columbia,7/19/2007
Madge,Kohnert,4/5/1933,Saint Paul,Minnesota,3/19/2013
Owen,Konke,5/24/1970,Aurora,Illinois,5/26/2007
Sally,Konke,9/17/1927,Bridgeport,Connecticut,7/23/2010
Hort,Kopje,5/23/1995,Houston,Texas,11/16/2016
Pincas,Kopman,5/4/1977,Boca Raton,Florida,8/28/2014
Costa,Kopp,10/26/1934,Shreveport,Louisiana,6/5/2012
Lurline,Koppelmann,3/22/1968,Annapolis,Maryland,8/19/2013
Sandy,Korfmann,12/7/1975,Tulsa,Oklahoma,11/11/2006
Lynett,Korn,6/8/1972,Newport News,Virginia,8/18/2006
Eveline,Korpal,8/8/1924,Saint Louis,Missouri,10/7/2006
Joya,Kowal,9/12/1930,Anniston,Alabama,10/2/2009
Logan,Krauss,4/12/1993,Independence,Missouri,12/4/2001
Elmo,Kristiansen,2/20/1991,Minneapolis,Minnesota,2/17/2011
Brandais,Kristof,8/9/1929,Boulder,Colorado,10/24/2006
Allene,Kruschev,3/18/1996,Tucson,Arizona,12/7/2004
Bartram,Krystek,12/6/1982,Fairbanks,Alaska,4/3/2014
Georgy,Krzyzanowski,11/26/1946,Indianapolis,Indiana,10/1/2004
Nolly,Krzyzowski,9/13/1936,Richmond,Virginia,4/20/2003
Derrek,Kubasek,9/2/1954,Atlanta,Georgia,1/23/2017
Yvon,Kubat,3/21/1938,Arvada,Colorado,3/5/2011
Maris,Kubczak,3/31/1954,San Diego,California,1/4/2013
Byran,Kubecka,12/19/1920,Detroit,Michigan,5/6/2013
Evie,Kubu,12/6/1978,Meridian,Mississippi,8/14/2009
Marybeth,Kuhndel,2/24/1948,Durham,North Carolina,9/25/2001
Coraline,Kullmann,1/18/1964,San Francisco,California,10/18/2016
Merv,Kulvear,6/27/1998,Idaho Falls,Idaho,1/4/2006
Torey,Kunath,9/1/1958,Sacramento,California,9/8/2004
Becca,Kyffin,11/13/1933,Wichita,Kansas,3/30/2016
Marlowe,Labbet,5/3/1953,San Jose,California,11/18/2000
Emmey,Laboune,11/1/1951,Oakland,California,4/22/2013
Robenia,Labram,5/20/1978,South Bend,Indiana,9/18/2003
Xerxes,Labrum,2/6/1956,Seattle,Washington,4/14/2017
Kessiah,Lacasa,5/11/1939,Memphis,Tennessee,11/15/2001
Diane,Lace,8/2/1951,Amarillo,Texas,12/27/2016
Ronda,Lace,12/12/1927,Portland,Oregon,8/17/2003
Mikol,Lackmann,8/14/1953,Austin,Texas,10/15/2010
Valentin,Lackney,2/20/1989,Baton Rouge,Louisiana,8/8/2006
Emmye,Ladbrook,3/29/1986,Cambridge,Massachusetts,7/2/2000
Glory,Laddle,3/1/1939,Chattanooga,Tennessee,5/18/2011
Paulie,Ladon,4/17/1983,Charleston,South Carolina,4/2/2018
Jill,Ladon,1/7/1941,Spartanburg,South Carolina,2/9/2017
Eirena,Lages,6/16/1982,Albany,New York,7/12/2000
Jakie,Laherty,8/8/1986,Sacramento,California,5/15/2014
Hadleigh,Laherty,9/6/1961,El Paso,Texas,11/27/2004
Gale,Laird/Craig,11/20/1945,Cleveland,Ohio,12/9/2001
Gradeigh,Lakeland,7/25/1938,Bridgeport,Connecticut,1/8/2006
Chloe,Laker,2/19/1935,Las Vegas,Nevada,4/1/2016
Jaime,Lamball,9/26/1960,Littleton,Colorado,1/2/2003
Jedidiah,Lambarth,3/1/1963,Sacramento,California,12/2/2016
Peterus,Lambdon,4/8/1942,Mobile,Alabama,8/24/2012
Thomasine,Lamberto,1/20/1945,Lakeland,Florida,2/6/2006
Guinevere,Lambkin,11/6/1945,New York City,New York,2/19/2007
Yancy,Lamden,12/11/1935,Charleston,West Virginia,3/27/2016
Trude,Lammerts,5/24/1958,Athens,Georgia,11/7/2010
Ginnifer,Lamminam,9/4/1950,Brea,California,11/8/2007
Amalita,Lamming,12/16/1983,Visalia,California,11/8/2016
Cullen,Lamond,12/25/1945,Laredo,Texas,4/24/2018
Brendis,Lampaert,5/6/1956,Pittsburgh,Pennsylvania,6/7/2003
Nicolais,Lampitt,3/27/1983,Riverside,California,10/13/2010
Fredi,Lamplugh,3/16/1969,Buffalo,New York,1/26/2017
Gay,Landal,5/28/1949,Cheyenne,Wyoming,4/15/2009
Lavena,Lande,2/12/1968,Birmingham,Alabama,3/4/2015
Bibbie,Landes,1/16/1941,Houston,Texas,8/24/2000
Pen,Landis,7/31/1931,Oklahoma City,Oklahoma,3/15/2003
Ase,Landor,12/24/1928,Brockton,Massachusetts,9/5/2015
Myrtice,Landsberg,5/3/1955,Sioux Falls,South Dakota,9/6/2001
Kienan,Landsman,12/12/1961,Washington,District of Columbia,3/4/2017
Sherwynd,Langelaan,12/30/1959,Yakima,Washington,7/2/2012
Hinze,Langer,4/4/1967,Great Neck,New York,5/22/2003
Olivier,Langford,6/22/1988,Stockton,California,1/22/2003
Charleen,Langlands,9/28/1943,Savannah,Georgia,2/21/2014
Dalston,Langmuir,2/13/1975,Syracuse,New York,8/25/2007
Sidnee,Langmuir,12/16/1927,Houston,Texas,9/30/2002
Fionnula,Langtree,4/11/1938,Hicksville,New York,4/10/2012
Traver,Langtry,10/8/1944,Bakersfield,California,3/13/2010
Francoise,Lannen,6/4/1997,Fort Worth,Texas,4/13/2013
Doti,Lannon,4/23/1925,Washington,District of Columbia,7/1/2006
Joeann,Lansdowne,7/8/1994,Hampton,Virginia,11/22/2008
Case,Lansly,11/30/1977,Lansing,Michigan,1/12/2010
Roi,Lapree,2/17/1952,Reno,Nevada,6/9/2013
Lenci,Larcier,6/22/1996,San Antonio,Texas,8/25/2013
Zelda,Lardiner,7/27/1962,Boston,Massachusetts,5/3/2005
Markus,Lark,9/17/1939,Chicago,Illinois,12/3/2013
Reggie,Larking,11/29/1958,Spokane,Washington,2/17/2000
Lorrayne,Larkworthy,2/20/1951,Woburn,Massachusetts,12/1/2012
Robina,Larratt,12/25/1934,Providence,Rhode Island,8/28/2002
Roz,Larroway,7/12/1974,Washington,District of Columbia,11/19/2017
Conney,Larter,9/16/1931,Charleston,West Virginia,6/30/2014
Christie,Lartice,4/1/1931,Ventura,California,12/14/2013
Lonny,Lartice,3/10/1979,Norfolk,Virginia,7/2/2013
Herculie,Larvin,10/7/1942,Dallas,Texas,9/11/2017
Alano,Lashmar,9/12/1921,Pasadena,California,3/17/2003
Ashien,Lassen,5/3/1949,Springfield,Illinois,3/21/2008
Lottie,Latchford,7/23/1940,Orlando,Florida,10/18/2009
